State,AccidentMonth,EffectiveDate,OlfType,Olf,OlfVersion
GA,10/1/2011,1/1/2021,,1.30900291,202009a
GA,11/1/2011,1/1/2021,,1.305751606,202009a
GA,12/1/2011,1/1/2021,,1.302307423,202009a
GA,1/1/2012,1/1/2021,,1.298741046,202009a
GA,2/1/2012,1/1/2021,,1.295230061,202009a
GA,3/1/2012,1/1/2021,,1.291877616,202009a
GA,4/1/2012,1/1/2021,,1.288680729,202009a
GA,5/1/2012,1/1/2021,,1.285638966,202009a
GA,6/1/2012,1/1/2021,,1.282751904,202009a
GA,7/1/2012,1/1/2021,,1.280019101,202009a
GA,8/1/2012,1/1/2021,,1.277442644,202009a
GA,9/1/2012,1/1/2021,,1.275019205,202009a
GA,10/1/2012,1/1/2021,,1.272768587,202009a
GA,11/1/2012,1/1/2021,,1.270690109,202009a
GA,12/1/2012,1/1/2021,,1.268762441,202009a
GA,1/1/2013,1/1/2021,,1.266863246,202009a
GA,2/1/2013,1/1/2021,,1.265014055,202009a
GA,3/1/2013,1/1/2021,,1.263362097,202009a
GA,4/1/2013,1/1/2021,,1.261906344,202009a
GA,5/1/2013,1/1/2021,,1.260648991,202009a
GA,6/1/2013,1/1/2021,,1.25959217,202009a
GA,7/1/2013,1/1/2021,,1.258738093,202009a
GA,8/1/2013,1/1/2021,,1.258092305,202009a
GA,9/1/2013,1/1/2021,,1.25764678,202009a
GA,10/1/2013,1/1/2021,,1.257505573,202009a
GA,11/1/2013,1/1/2021,,1.257702992,202009a
GA,12/1/2013,1/1/2021,,1.258139189,202009a
GA,1/1/2014,1/1/2021,,1.258839989,202009a
GA,2/1/2014,1/1/2021,,1.259603699,202009a
GA,3/1/2014,1/1/2021,,1.260181166,202009a
GA,4/1/2014,1/1/2021,,1.260574031,202009a
GA,5/1/2014,1/1/2021,,1.260780898,202009a
GA,6/1/2014,1/1/2021,,1.260800399,202009a
GA,7/1/2014,1/1/2021,,1.26063111,202009a
GA,8/1/2014,1/1/2021,,1.260268493,202009a
GA,9/1/2014,1/1/2021,,1.259720566,202009a
GA,10/1/2014,1/1/2021,,1.258881201,202009a
GA,11/1/2014,1/1/2021,,1.257716854,202009a
GA,12/1/2014,1/1/2021,,1.256330441,202009a
GA,1/1/2015,1/1/2021,,1.253663189,202009a
GA,2/1/2015,1/1/2021,,1.249851782,202009a
GA,3/1/2015,1/1/2021,,1.246113165,202009a
GA,4/1/2015,1/1/2021,,1.242445975,202009a
GA,5/1/2015,1/1/2021,,1.238850019,202009a
GA,6/1/2015,1/1/2021,,1.235325119,202009a
GA,7/1/2015,1/1/2021,,1.231871089,202009a
GA,8/1/2015,1/1/2021,,1.228488911,202009a
GA,9/1/2015,1/1/2021,,1.225174224,202009a
GA,10/1/2015,1/1/2021,,1.221967416,202009a
GA,11/1/2015,1/1/2021,,1.218871241,202009a
GA,12/1/2015,1/1/2021,,1.215844858,202009a
GA,1/1/2016,1/1/2021,,1.212931615,202009a
GA,2/1/2016,1/1/2021,,1.209974041,202009a
GA,3/1/2016,1/1/2021,,1.206772417,202009a
GA,4/1/2016,1/1/2021,,1.203330755,202009a
GA,5/1/2016,1/1/2021,,1.199649134,202009a
GA,6/1/2016,1/1/2021,,1.195727633,202009a
GA,7/1/2016,1/1/2021,,1.191566338,202009a
GA,8/1/2016,1/1/2021,,1.187161406,202009a
GA,9/1/2016,1/1/2021,,1.182525433,202009a
GA,10/1/2016,1/1/2021,,1.177665745,202009a
GA,11/1/2016,1/1/2021,,1.172574494,202009a
GA,12/1/2016,1/1/2021,,1.167245199,202009a
GA,1/1/2017,1/1/2021,,1.162778763,202009a
GA,2/1/2017,1/1/2021,,1.159353566,202009a
GA,3/1/2017,1/1/2021,,1.156043071,202009a
GA,4/1/2017,1/1/2021,,1.152845118,202009a
GA,5/1/2017,1/1/2021,,1.149759388,202009a
GA,6/1/2017,1/1/2021,,1.146785567,202009a
GA,7/1/2017,1/1/2021,,1.143923333,202009a
GA,8/1/2017,1/1/2021,,1.141174186,202009a
GA,9/1/2017,1/1/2021,,1.13853235,202009a
GA,10/1/2017,1/1/2021,,1.13588404,202009a
GA,11/1/2017,1/1/2021,,1.133232813,202009a
GA,12/1/2017,1/1/2021,,1.130692049,202009a
GA,1/1/2018,1/1/2021,,1.128248044,202009a
GA,2/1/2018,1/1/2021,,1.12586603,202009a
GA,3/1/2018,1/1/2021,,1.123526604,202009a
GA,4/1/2018,1/1/2021,,1.121229106,202009a
GA,5/1/2018,1/1/2021,,1.118973562,202009a
GA,6/1/2018,1/1/2021,,1.116759996,202009a
GA,7/1/2018,1/1/2021,,1.114588433,202009a
GA,8/1/2018,1/1/2021,,1.112459583,202009a
GA,9/1/2018,1/1/2021,,1.1103714,202009a
GA,10/1/2018,1/1/2021,,1.108442258,202009a
GA,11/1/2018,1/1/2021,,1.106672917,202009a
GA,12/1/2018,1/1/2021,,1.104944385,202009a
GA,1/1/2019,1/1/2021,,1.100939445,202009a
GA,2/1/2019,1/1/2021,,1.094641394,202009a
GA,3/1/2019,1/1/2021,,1.088351409,202009a
GA,4/1/2019,1/1/2021,,1.082069336,202009a
GA,5/1/2019,1/1/2021,,1.075795152,202009a
GA,6/1/2019,1/1/2021,,1.069528831,202009a
GA,7/1/2019,1/1/2021,,1.06327035,202009a
GA,8/1/2019,1/1/2021,,1.057019813,202009a
GA,9/1/2019,1/1/2021,,1.050774794,202009a
GA,10/1/2019,1/1/2021,,1.044541452,202009a
GA,11/1/2019,1/1/2021,,1.038322031,202009a
GA,12/1/2019,1/1/2021,,1.03211032,202009a
GA,1/1/2020,1/1/2021,,1.02821603,202009a
GA,2/1/2020,1/1/2021,,1.026636595,202009a
GA,3/1/2020,1/1/2021,,1.025059846,202009a
GA,4/1/2020,1/1/2021,,1.023485728,202009a
GA,5/1/2020,1/1/2021,,1.021914233,202009a
GA,6/1/2020,1/1/2021,,1.020345349,202009a
GA,7/1/2020,1/1/2021,,1.018779067,202009a
GA,8/1/2020,1/1/2021,,1.017215418,202009a
GA,9/1/2020,1/1/2021,,1.015656286,202009a
GA,10/1/2020,1/1/2021,,1.014102834,202009a
GA,11/1/2020,1/1/2021,,1.012553108,202009a
GA,12/1/2020,1/1/2021,,1.011005915,202009a
GA,1/1/2021,1/1/2021,,1.009458313,202009a
GA,2/1/2021,1/1/2021,,1.007902592,202009a
GA,3/1/2021,1/1/2021,,1.006334014,202009a
GA,4/1/2021,1/1/2021,,1.004752777,202009a
GA,5/1/2021,1/1/2021,,1.003158871,202009a
GA,6/1/2021,1/1/2021,,1.001552286,202009a
GA,7/1/2021,1/1/2021,,0.999933013,202009a
GA,8/1/2021,1/1/2021,,0.998300834,202009a
GA,9/1/2021,1/1/2021,,0.996656367,202009a
GA,10/1/2021,1/1/2021,,0.995001091,202009a
GA,11/1/2021,1/1/2021,,0.993334612,202009a
GA,12/1/2021,1/1/2021,,0.991655468,202009a
GA,1/1/2022,1/1/2021,,0.98996658,202009a
GA,2/1/2022,1/1/2021,,0.988275513,202009a
GA,3/1/2022,1/1/2021,,0.986586693,202009a
GA,4/1/2022,1/1/2021,,0.984900079,202009a
GA,5/1/2022,1/1/2021,,0.983215665,202009a
GA,6/1/2022,1/1/2021,,0.981533446,202009a
GA,7/1/2022,1/1/2021,,0.979853416,202009a
GA,8/1/2022,1/1/2021,,0.978175607,202009a
GA,9/1/2022,1/1/2021,,0.976499905,202009a
GA,10/1/2022,1/1/2021,,0.974827839,202009a
GA,11/1/2022,1/1/2021,,0.973159469,202009a
GA,12/1/2022,1/1/2021,,0.971493255,202009a
HI,1/1/1900,1/1/2021,,1,
HI,1/1/2010,1/1/2021,,1,
HI,2/1/2010,1/1/2021,,1,
HI,3/1/2010,1/1/2021,,1,
HI,4/1/2010,1/1/2021,,1,
HI,5/1/2010,1/1/2021,,1,
HI,6/1/2010,1/1/2021,,1,
HI,7/1/2010,1/1/2021,,1,
HI,8/1/2010,1/1/2021,,1,
HI,9/1/2010,1/1/2021,,1,
HI,10/1/2010,1/1/2021,,1,
HI,11/1/2010,1/1/2021,,1,
HI,12/1/2010,1/1/2021,,1,
HI,1/1/2011,1/1/2021,,1,
HI,2/1/2011,1/1/2021,,1,
HI,3/1/2011,1/1/2021,,1,
HI,4/1/2011,1/1/2021,,1,
HI,5/1/2011,1/1/2021,,1,
HI,6/1/2011,1/1/2021,,1,
HI,7/1/2011,1/1/2021,,1,
HI,8/1/2011,1/1/2021,,1,
HI,9/1/2011,1/1/2021,,1,
HI,10/1/2011,1/1/2021,,1,
HI,11/1/2011,1/1/2021,,1,
HI,12/1/2011,1/1/2021,,1,
HI,1/1/2012,1/1/2021,,1,
HI,2/1/2012,1/1/2021,,1,
HI,3/1/2012,1/1/2021,,1,
HI,4/1/2012,1/1/2021,,1,
HI,5/1/2012,1/1/2021,,1,
HI,6/1/2012,1/1/2021,,1,
HI,7/1/2012,1/1/2021,,1,
HI,8/1/2012,1/1/2021,,1,
HI,9/1/2012,1/1/2021,,1,
HI,10/1/2012,1/1/2021,,1,
HI,11/1/2012,1/1/2021,,1,
HI,12/1/2012,1/1/2021,,1,
HI,1/1/2013,1/1/2021,,1,
HI,2/1/2013,1/1/2021,,1,
HI,3/1/2013,1/1/2021,,1,
HI,4/1/2013,1/1/2021,,1,
HI,5/1/2013,1/1/2021,,1,
HI,6/1/2013,1/1/2021,,1,
HI,7/1/2013,1/1/2021,,1,
HI,8/1/2013,1/1/2021,,1,
HI,9/1/2013,1/1/2021,,1,
HI,10/1/2013,1/1/2021,,1,
HI,11/1/2013,1/1/2021,,1,
HI,12/1/2013,1/1/2021,,1,
HI,1/1/2014,1/1/2021,,1,
HI,2/1/2014,1/1/2021,,1,
HI,3/1/2014,1/1/2021,,1,
HI,4/1/2014,1/1/2021,,1,
HI,5/1/2014,1/1/2021,,1,
HI,6/1/2014,1/1/2021,,1,
HI,7/1/2014,1/1/2021,,1,
HI,8/1/2014,1/1/2021,,1,
HI,9/1/2014,1/1/2021,,1,
HI,10/1/2014,1/1/2021,,1,
HI,11/1/2014,1/1/2021,,1,
HI,12/1/2014,1/1/2021,,1,
HI,1/1/2015,1/1/2021,,1,
HI,2/1/2015,1/1/2021,,1,
HI,3/1/2015,1/1/2021,,1,
HI,4/1/2015,1/1/2021,,1,
HI,5/1/2015,1/1/2021,,1,
HI,6/1/2015,1/1/2021,,1,
HI,7/1/2015,1/1/2021,,1,
HI,8/1/2015,1/1/2021,,1,
HI,9/1/2015,1/1/2021,,1,
HI,10/1/2015,1/1/2021,,1,
HI,11/1/2015,1/1/2021,,1,
HI,12/1/2015,1/1/2021,,1,
HI,1/1/2016,1/1/2021,,1,
HI,2/1/2016,1/1/2021,,1,
HI,3/1/2016,1/1/2021,,1,
HI,4/1/2016,1/1/2021,,1,
HI,5/1/2016,1/1/2021,,1,
HI,6/1/2016,1/1/2021,,1,
HI,7/1/2016,1/1/2021,,1,
HI,8/1/2016,1/1/2021,,1,
HI,9/1/2016,1/1/2021,,1,
HI,10/1/2016,1/1/2021,,1,
HI,11/1/2016,1/1/2021,,1,
HI,12/1/2016,1/1/2021,,1,
HI,1/1/2017,1/1/2021,,1,
HI,2/1/2017,1/1/2021,,1,
HI,3/1/2017,1/1/2021,,1,
HI,4/1/2017,1/1/2021,,1,
HI,5/1/2017,1/1/2021,,1,
HI,6/1/2017,1/1/2021,,1,
HI,7/1/2017,1/1/2021,,1,
HI,8/1/2017,1/1/2021,,1,
HI,9/1/2017,1/1/2021,,1,
HI,10/1/2017,1/1/2021,,1,
HI,11/1/2017,1/1/2021,,1,
HI,12/1/2017,1/1/2021,,1,
HI,1/1/2018,1/1/2021,,1,
HI,2/1/2018,1/1/2021,,1,
HI,3/1/2018,1/1/2021,,1,
HI,4/1/2018,1/1/2021,,1,
HI,5/1/2018,1/1/2021,,1,
HI,6/1/2018,1/1/2021,,1,
HI,7/1/2018,1/1/2021,,1,
HI,8/1/2018,1/1/2021,,1,
HI,9/1/2018,1/1/2021,,1,
HI,10/1/2018,1/1/2021,,1,
HI,11/1/2018,1/1/2021,,1,
HI,12/1/2018,1/1/2021,,1,
HI,1/1/2019,1/1/2021,,1,
HI,2/1/2019,1/1/2021,,1,
HI,3/1/2019,1/1/2021,,1,
HI,4/1/2019,1/1/2021,,1,
HI,5/1/2019,1/1/2021,,1,
HI,6/1/2019,1/1/2021,,1,
HI,7/1/2019,1/1/2021,,1,
HI,8/1/2019,1/1/2021,,1,
HI,9/1/2019,1/1/2021,,1,
HI,10/1/2019,1/1/2021,,1,
HI,11/1/2019,1/1/2021,,1,
HI,12/1/2019,1/1/2021,,1,
HI,1/1/2020,1/1/2021,,1,
HI,2/1/2020,1/1/2021,,1,
HI,3/1/2020,1/1/2021,,1,
HI,4/1/2020,1/1/2021,,1,
HI,5/1/2020,1/1/2021,,1,
HI,6/1/2020,1/1/2021,,1,
HI,7/1/2020,1/1/2021,,1,
HI,8/1/2020,1/1/2021,,1,
HI,9/1/2020,1/1/2021,,1,
HI,10/1/2020,1/1/2021,,1,
HI,11/1/2020,1/1/2021,,1,
HI,12/1/2020,1/1/2021,,1,
HI,1/1/2021,1/1/2021,,1,
HI,2/1/2021,1/1/2021,,1,
HI,3/1/2021,1/1/2021,,1,
HI,4/1/2021,1/1/2021,,1,
HI,5/1/2021,1/1/2021,,1,
HI,6/1/2021,1/1/2021,,1,
HI,7/1/2021,1/1/2021,,1,
HI,8/1/2021,1/1/2021,,1,
HI,9/1/2021,1/1/2021,,1,
HI,10/1/2021,1/1/2021,,1,
HI,11/1/2021,1/1/2021,,1,
HI,12/1/2021,1/1/2021,,1,
HI,1/1/2022,1/1/2021,,1,
HI,2/1/2022,1/1/2021,,1,
HI,3/1/2022,1/1/2021,,1,
HI,4/1/2022,1/1/2021,,1,
HI,5/1/2022,1/1/2021,,1,
HI,6/1/2022,1/1/2021,,1,
HI,7/1/2022,1/1/2021,,1,
HI,8/1/2022,1/1/2021,,1,
HI,9/1/2022,1/1/2021,,1,
HI,10/1/2022,1/1/2021,,1,
HI,11/1/2022,1/1/2021,,1,
HI,12/1/2022,1/1/2021,,1,
IA,1/1/1900,1/1/2021,,1.125326304,202009a
IA,1/1/2010,1/1/2021,,1.125326304,202009a
IA,2/1/2010,1/1/2021,,1.123285676,202009a
IA,3/1/2010,1/1/2021,,1.121291654,202009a
IA,4/1/2010,1/1/2021,,1.119343998,202009a
IA,5/1/2010,1/1/2021,,1.117443222,202009a
IA,6/1/2010,1/1/2021,,1.115589819,202009a
IA,7/1/2010,1/1/2021,,1.113784292,202009a
IA,8/1/2010,1/1/2021,,1.112027921,202009a
IA,9/1/2010,1/1/2021,,1.110318779,202009a
IA,10/1/2010,1/1/2021,,1.108657334,202009a
IA,11/1/2010,1/1/2021,,1.107045652,202009a
IA,12/1/2010,1/1/2021,,1.105484203,202009a
IA,1/1/2011,1/1/2021,,1.103936427,202009a
IA,2/1/2011,1/1/2021,,1.102380202,202009a
IA,3/1/2011,1/1/2021,,1.100831221,202009a
IA,4/1/2011,1/1/2021,,1.099289743,202009a
IA,5/1/2011,1/1/2021,,1.097756145,202009a
IA,6/1/2011,1/1/2021,,1.096230788,202009a
IA,7/1/2011,1/1/2021,,1.094714046,202009a
IA,8/1/2011,1/1/2021,,1.093206427,202009a
IA,9/1/2011,1/1/2021,,1.091705946,202009a
IA,10/1/2011,1/1/2021,,1.090212968,202009a
IA,11/1/2011,1/1/2021,,1.088730045,202009a
IA,12/1/2011,1/1/2021,,1.087257535,202009a
IA,1/1/2012,1/1/2021,,1.085804267,202009a
IA,2/1/2012,1/1/2021,,1.084388849,202009a
IA,3/1/2012,1/1/2021,,1.083021028,202009a
IA,4/1/2012,1/1/2021,,1.081699322,202009a
IA,5/1/2012,1/1/2021,,1.080423006,202009a
IA,6/1/2012,1/1/2021,,1.079191387,202009a
IA,7/1/2012,1/1/2021,,1.078003752,202009a
IA,8/1/2012,1/1/2021,,1.076860116,202009a
IA,9/1/2012,1/1/2021,,1.075759586,202009a
IA,10/1/2012,1/1/2021,,1.074701473,202009a
IA,11/1/2012,1/1/2021,,1.073684609,202009a
IA,12/1/2012,1/1/2021,,1.072708306,202009a
IA,1/1/2013,1/1/2021,,1.07174648,202009a
IA,2/1/2013,1/1/2021,,1.070734081,202009a
IA,3/1/2013,1/1/2021,,1.069632675,202009a
IA,4/1/2013,1/1/2021,,1.068444098,202009a
IA,5/1/2013,1/1/2021,,1.067168751,202009a
IA,6/1/2013,1/1/2021,,1.065807021,202009a
IA,7/1/2013,1/1/2021,,1.064359306,202009a
IA,8/1/2013,1/1/2021,,1.062824589,202009a
IA,9/1/2013,1/1/2021,,1.061207441,202009a
IA,10/1/2013,1/1/2021,,1.059508238,202009a
IA,11/1/2013,1/1/2021,,1.05772456,202009a
IA,12/1/2013,1/1/2021,,1.05585679,202009a
IA,1/1/2014,1/1/2021,,1.053955854,202009a
IA,2/1/2014,1/1/2021,,1.052082084,202009a
IA,3/1/2014,1/1/2021,,1.050243957,202009a
IA,4/1/2014,1/1/2021,,1.0484414,202009a
IA,5/1/2014,1/1/2021,,1.046674918,202009a
IA,6/1/2014,1/1/2021,,1.044944996,202009a
IA,7/1/2014,1/1/2021,,1.04325213,202009a
IA,8/1/2014,1/1/2021,,1.04159742,202009a
IA,9/1/2014,1/1/2021,,1.039979468,202009a
IA,10/1/2014,1/1/2021,,1.038398742,202009a
IA,11/1/2014,1/1/2021,,1.036856952,202009a
IA,12/1/2014,1/1/2021,,1.035354573,202009a
IA,1/1/2015,1/1/2021,,1.033874729,202009a
IA,2/1/2015,1/1/2021,,1.032441031,202009a
IA,3/1/2015,1/1/2021,,1.031094481,202009a
IA,4/1/2015,1/1/2021,,1.029832974,202009a
IA,5/1/2015,1/1/2021,,1.02865581,202009a
IA,6/1/2015,1/1/2021,,1.027562317,202009a
IA,7/1/2015,1/1/2021,,1.026551807,202009a
IA,8/1/2015,1/1/2021,,1.02562496,202009a
IA,9/1/2015,1/1/2021,,1.02477648,202009a
IA,10/1/2015,1/1/2021,,1.024005729,202009a
IA,11/1/2015,1/1/2021,,1.023315378,202009a
IA,12/1/2015,1/1/2021,,1.022704772,202009a
IA,1/1/2016,1/1/2021,,1.022164062,202009a
IA,2/1/2016,1/1/2021,,1.021667011,202009a
IA,3/1/2016,1/1/2021,,1.021198644,202009a
IA,4/1/2016,1/1/2021,,1.020759329,202009a
IA,5/1/2016,1/1/2021,,1.020349911,202009a
IA,6/1/2016,1/1/2021,,1.019971204,202009a
IA,7/1/2016,1/1/2021,,1.019624053,202009a
IA,8/1/2016,1/1/2021,,1.019309821,202009a
IA,9/1/2016,1/1/2021,,1.019028319,202009a
IA,10/1/2016,1/1/2021,,1.018780357,202009a
IA,11/1/2016,1/1/2021,,1.01856721,202009a
IA,12/1/2016,1/1/2021,,1.018389725,202009a
IA,1/1/2017,1/1/2021,,1.020524075,202009a
IA,2/1/2017,1/1/2021,,1.024888053,202009a
IA,3/1/2017,1/1/2021,,1.029123855,202009a
IA,4/1/2017,1/1/2021,,1.033232719,202009a
IA,5/1/2017,1/1/2021,,1.037213805,202009a
IA,6/1/2017,1/1/2021,,1.041066295,202009a
IA,7/1/2017,1/1/2021,,1.044316644,202009a
IA,8/1/2017,1/1/2021,,1.046962065,202009a
IA,9/1/2017,1/1/2021,,1.049481052,202009a
IA,10/1/2017,1/1/2021,,1.051872787,202009a
IA,11/1/2017,1/1/2021,,1.054132163,202009a
IA,12/1/2017,1/1/2021,,1.056258333,202009a
IA,1/1/2018,1/1/2021,,1.055979869,202009a
IA,2/1/2018,1/1/2021,,1.053389617,202009a
IA,3/1/2018,1/1/2021,,1.050849365,202009a
IA,4/1/2018,1/1/2021,,1.04835855,202009a
IA,5/1/2018,1/1/2021,,1.045917413,202009a
IA,6/1/2018,1/1/2021,,1.043526189,202009a
IA,7/1/2018,1/1/2021,,1.041534275,202009a
IA,8/1/2018,1/1/2021,,1.039942739,202009a
IA,9/1/2018,1/1/2021,,1.038400168,202009a
IA,10/1/2018,1/1/2021,,1.036906786,202009a
IA,11/1/2018,1/1/2021,,1.035464476,202009a
IA,12/1/2018,1/1/2021,,1.034073466,202009a
IA,1/1/2019,1/1/2021,,1.032749699,202009a
IA,2/1/2019,1/1/2021,,1.031469318,202009a
IA,3/1/2019,1/1/2021,,1.030193471,202009a
IA,4/1/2019,1/1/2021,,1.028922068,202009a
IA,5/1/2019,1/1/2021,,1.027655094,202009a
IA,6/1/2019,1/1/2021,,1.026392537,202009a
IA,7/1/2019,1/1/2021,,1.025257924,202009a
IA,8/1/2019,1/1/2021,,1.024251127,202009a
IA,9/1/2019,1/1/2021,,1.023246875,202009a
IA,10/1/2019,1/1/2021,,1.022245166,202009a
IA,11/1/2019,1/1/2021,,1.021247456,202009a
IA,12/1/2019,1/1/2021,,1.020253732,202009a
IA,1/1/2020,1/1/2021,,1.019263973,202009a
IA,2/1/2020,1/1/2021,,1.01827829,202009a
IA,3/1/2020,1/1/2021,,1.017296863,202009a
IA,4/1/2020,1/1/2021,,1.016319609,202009a
IA,5/1/2020,1/1/2021,,1.015346511,202009a
IA,6/1/2020,1/1/2021,,1.014377552,202009a
IA,7/1/2020,1/1/2021,,1.013388826,202009a
IA,8/1/2020,1/1/2021,,1.01238042,202009a
IA,9/1/2020,1/1/2021,,1.011377365,202009a
IA,10/1/2020,1/1/2021,,1.010379636,202009a
IA,11/1/2020,1/1/2021,,1.009386018,202009a
IA,12/1/2020,1/1/2021,,1.008396495,202009a
IA,1/1/2021,1/1/2021,,1.007403064,202009a
IA,2/1/2021,1/1/2021,,1.006384821,202009a
IA,3/1/2021,1/1/2021,,1.005328767,202009a
IA,4/1/2021,1/1/2021,,1.004235211,202009a
IA,5/1/2021,1/1/2021,,1.003103846,202009a
IA,6/1/2021,1/1/2021,,1.001934379,202009a
IA,7/1/2021,1/1/2021,,1.000726751,202009a
IA,8/1/2021,1/1/2021,,0.999480007,202009a
IA,9/1/2021,1/1/2021,,0.998195508,202009a
IA,10/1/2021,1/1/2021,,0.996872966,202009a
IA,11/1/2021,1/1/2021,,0.995510816,202009a
IA,12/1/2021,1/1/2021,,0.994108765,202009a
IA,1/1/2022,1/1/2021,,0.992674582,202009a
IA,2/1/2022,1/1/2021,,0.991228884,202009a
IA,3/1/2022,1/1/2021,,0.989783719,202009a
IA,4/1/2022,1/1/2021,,0.988339081,202009a
IA,5/1/2022,1/1/2021,,0.986894972,202009a
IA,6/1/2022,1/1/2021,,0.985451397,202009a
IA,7/1/2022,1/1/2021,,0.984008466,202009a
IA,8/1/2022,1/1/2021,,0.982566193,202009a
IA,9/1/2022,1/1/2021,,0.981124445,202009a
IA,10/1/2022,1/1/2021,,0.979683224,202009a
IA,11/1/2022,1/1/2021,,0.978242551,202009a
IA,12/1/2022,1/1/2021,,0.976802429,202009a
ID,1/1/1900,1/1/2021,,1,
ID,1/1/2010,1/1/2021,,1,
ID,2/1/2010,1/1/2021,,1,
ID,3/1/2010,1/1/2021,,1,
ID,4/1/2010,1/1/2021,,1,
ID,5/1/2010,1/1/2021,,1,
ID,6/1/2010,1/1/2021,,1,
ID,7/1/2010,1/1/2021,,1,
ID,8/1/2010,1/1/2021,,1,
ID,9/1/2010,1/1/2021,,1,
ID,10/1/2010,1/1/2021,,1,
ID,11/1/2010,1/1/2021,,1,
ID,12/1/2010,1/1/2021,,1,
ID,1/1/2011,1/1/2021,,1,
ID,2/1/2011,1/1/2021,,1,
ID,3/1/2011,1/1/2021,,1,
ID,4/1/2011,1/1/2021,,1,
ID,5/1/2011,1/1/2021,,1,
ID,6/1/2011,1/1/2021,,1,
ID,7/1/2011,1/1/2021,,1,
ID,8/1/2011,1/1/2021,,1,
ID,9/1/2011,1/1/2021,,1,
ID,10/1/2011,1/1/2021,,1,
ID,11/1/2011,1/1/2021,,1,
ID,12/1/2011,1/1/2021,,1,
ID,1/1/2012,1/1/2021,,1,
ID,2/1/2012,1/1/2021,,1,
ID,3/1/2012,1/1/2021,,1,
ID,4/1/2012,1/1/2021,,1,
ID,5/1/2012,1/1/2021,,1,
ID,6/1/2012,1/1/2021,,1,
ID,7/1/2012,1/1/2021,,1,
ID,8/1/2012,1/1/2021,,1,
ID,9/1/2012,1/1/2021,,1,
ID,10/1/2012,1/1/2021,,1,
ID,11/1/2012,1/1/2021,,1,
ID,12/1/2012,1/1/2021,,1,
ID,1/1/2013,1/1/2021,,1,
ID,2/1/2013,1/1/2021,,1,
ID,3/1/2013,1/1/2021,,1,
ID,4/1/2013,1/1/2021,,1,
ID,5/1/2013,1/1/2021,,1,
ID,6/1/2013,1/1/2021,,1,
ID,7/1/2013,1/1/2021,,1,
ID,8/1/2013,1/1/2021,,1,
ID,9/1/2013,1/1/2021,,1,
ID,10/1/2013,1/1/2021,,1,
ID,11/1/2013,1/1/2021,,1,
ID,12/1/2013,1/1/2021,,1,
ID,1/1/2014,1/1/2021,,1,
ID,2/1/2014,1/1/2021,,1,
ID,3/1/2014,1/1/2021,,1,
ID,4/1/2014,1/1/2021,,1,
ID,5/1/2014,1/1/2021,,1,
ID,6/1/2014,1/1/2021,,1,
ID,7/1/2014,1/1/2021,,1,
ID,8/1/2014,1/1/2021,,1,
ID,9/1/2014,1/1/2021,,1,
ID,10/1/2014,1/1/2021,,1,
ID,11/1/2014,1/1/2021,,1,
ID,12/1/2014,1/1/2021,,1,
ID,1/1/2015,1/1/2021,,1,
ID,2/1/2015,1/1/2021,,1,
ID,3/1/2015,1/1/2021,,1,
ID,4/1/2015,1/1/2021,,1,
ID,5/1/2015,1/1/2021,,1,
ID,6/1/2015,1/1/2021,,1,
ID,7/1/2015,1/1/2021,,1,
ID,8/1/2015,1/1/2021,,1,
ID,9/1/2015,1/1/2021,,1,
ID,10/1/2015,1/1/2021,,1,
ID,11/1/2015,1/1/2021,,1,
ID,12/1/2015,1/1/2021,,1,
ID,1/1/2016,1/1/2021,,1,
ID,2/1/2016,1/1/2021,,1,
ID,3/1/2016,1/1/2021,,1,
ID,4/1/2016,1/1/2021,,1,
ID,5/1/2016,1/1/2021,,1,
ID,6/1/2016,1/1/2021,,1,
ID,7/1/2016,1/1/2021,,1,
ID,8/1/2016,1/1/2021,,1,
ID,9/1/2016,1/1/2021,,1,
ID,10/1/2016,1/1/2021,,1,
ID,11/1/2016,1/1/2021,,1,
ID,12/1/2016,1/1/2021,,1,
ID,1/1/2017,1/1/2021,,1,
ID,2/1/2017,1/1/2021,,1,
ID,3/1/2017,1/1/2021,,1,
ID,4/1/2017,1/1/2021,,1,
ID,5/1/2017,1/1/2021,,1,
ID,6/1/2017,1/1/2021,,1,
ID,7/1/2017,1/1/2021,,1,
ID,8/1/2017,1/1/2021,,1,
ID,9/1/2017,1/1/2021,,1,
ID,10/1/2017,1/1/2021,,1,
ID,11/1/2017,1/1/2021,,1,
ID,12/1/2017,1/1/2021,,1,
ID,1/1/2018,1/1/2021,,1,
ID,2/1/2018,1/1/2021,,1,
ID,3/1/2018,1/1/2021,,1,
ID,4/1/2018,1/1/2021,,1,
ID,5/1/2018,1/1/2021,,1,
ID,6/1/2018,1/1/2021,,1,
ID,7/1/2018,1/1/2021,,1,
ID,8/1/2018,1/1/2021,,1,
ID,9/1/2018,1/1/2021,,1,
ID,10/1/2018,1/1/2021,,1,
ID,11/1/2018,1/1/2021,,1,
ID,12/1/2018,1/1/2021,,1,
ID,1/1/2019,1/1/2021,,1,
ID,2/1/2019,1/1/2021,,1,
ID,3/1/2019,1/1/2021,,1,
ID,4/1/2019,1/1/2021,,1,
ID,5/1/2019,1/1/2021,,1,
ID,6/1/2019,1/1/2021,,1,
ID,7/1/2019,1/1/2021,,1,
ID,8/1/2019,1/1/2021,,1,
ID,9/1/2019,1/1/2021,,1,
